[INFO][12.03.2016 13:43:39] Logger started to work
[INFO][12.03.2016 13:43:42] Чтение информации о матрице из файла C:\Users\omman\Source\Repos\toop-project\toop-project\toop-project\res\testFile.mtx...
[INFO][12.03.2016 13:43:42] Чтение информации о матрице из файла завершено.
[INFO][12.03.2016 13:43:42] Выбранный формат матрицы - плотный.
[INFO][12.03.2016 13:43:42] Ввод размерности матрицы...
[INFO][12.03.2016 13:43:42] Ввод размерности матрицы завершен.
[INFO][12.03.2016 13:43:42] Ввод элементов матрицы...
[INFO][12.03.2016 13:43:42] Ввод элементов матрицы завершен.
[INFO][12.03.2016 13:43:42] Успешное завершение ввода матрицы.
[INFO][12.03.2016 13:43:53] Чтение информации о правой части из файла C:\Users\omman\Source\Repos\toop-project\toop-project\toop-project\res\testRP.rtx.
[INFO][12.03.2016 13:43:53] Ввод размерности правой части...
[INFO][12.03.2016 13:43:53] Ввод размерности правой части завершен.
[INFO][12.03.2016 13:43:53] Ввод элементов правой части...
[INFO][12.03.2016 13:43:53] Ввод элементов правой части завершен.
[INFO][12.03.2016 13:43:53] Успешное завершение ввода правой части.
[SOLVER][12.03.2016 13:43:56] Solving: iteration number 0, residual is 1
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 201, residual is 2,21706960745418
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 202, residual is 2,2280022095622
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 203, residual is 2,23888119817039
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 204, residual is 2,24970668779544
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 205, residual is 2,26047881676543
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 206, residual is 2,27119774643882
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 207, residual is 2,28186366043276
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 208, residual is 2,29247676386136
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 209, residual is 2,30303728258429
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 210, residual is 2,31354546246612
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 211, residual is 2,32400156864688
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 212, residual is 2,33440588482408
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 213, residual is 2,34475871254648
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 214, residual is 2,35506037052004
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 215, residual is 2,36531119392611
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 216, residual is 2,37551153375215
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 217, residual is 2,38566175613512
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 218, residual is 2,39576224171784
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 219, residual is 2,40581338501812
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 220, residual is 2,41581559381115
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 221, residual is 2,42576928852488
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 222, residual is 2,43567490164866
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 223, residual is 2,44553287715509
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 224, residual is 2,45534366993507
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 225, residual is 2,46510774524603
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 226, residual is 2,47482557817341
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 227, residual is 2,48449765310521
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 228, residual is 2,49412446321961
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 229, residual is 2,50370650998562
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 230, residual is 2,51324430267658
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 231, residual is 2,52273835789648
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 232, residual is 2,53218919911897
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 233, residual is 2,54159735623889
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 234, residual is 2,55096336513621
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 235, residual is 2,56028776725232
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 236, residual is 2,56957110917833
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 237, residual is 2,5788139422554
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 238, residual is 2,58801682218685
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 239, residual is 2,59718030866181
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 240, residual is 2,60630496499044
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 241, residual is 2,61539135775027
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 242, residual is 2,62444005644368
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 243, residual is 2,63345163316621
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 244, residual is 2,64242666228559
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 245, residual is 2,65136572013118
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 246, residual is 2,66026938469377
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 247, residual is 2,66913823533536
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 248, residual is 2,67797285250887
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 249, residual is 2,68677381748755
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 250, residual is 2,69554171210374
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 251, residual is 2,70427711849701
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 252, residual is 2,71298061887129
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 253, residual is 2,72165279526082
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 254, residual is 2,73029422930484
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 255, residual is 2,7389055020306
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 256, residual is 2,74748719364474
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 257, residual is 2,75603988333258
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 258, residual is 2,76456414906536
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 259, residual is 2,77306056741508
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 260, residual is 2,78152971337675
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 261, residual is 2,78997216019797
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 262, residual is 2,79838847921556
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 263, residual is 2,806779239699
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 264, residual is 2,81514500870066
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 265, residual is 2,82348635091251
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 266, residual is 2,83180382852908
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 267, residual is 2,84009800111672
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 268, residual is 2,8483694254887
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 269, residual is 2,85661865558622
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 270, residual is 2,86484624236498
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 271, residual is 2,87305273368729
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 272, residual is 2,88123867421942
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 273, residual is 2,88940460533419
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 274, residual is 2,89755106501845
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 275, residual is 2,90567858778551
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 276, residual is 2,91378770459215
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 277, residual is 2,9218789427603
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 278, residual is 2,929952825903
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 279, residual is 2,9380098738547
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 280, residual is 2,94605060260565
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 281, residual is 2,9540755242403
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 282, residual is 2,96208514687953
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 283, residual is 2,97007997462665
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 284, residual is 2,97806050751696
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 285, residual is 2,98602724147082
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 286, residual is 2,99398066825007
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 287, residual is 3,00192127541774
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 288, residual is 3,00984954630083
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 289, residual is 3,01776595995616
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 290, residual is 3,0256709911391
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 291, residual is 3,03356511027518
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 292, residual is 3,04144878343435
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 293, residual is 3,04932247230786
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 294, residual is 3,05718663418767
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 295, residual is 3,06504172194831
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 296, residual is 3,072888184031
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 297, residual is 3,08072646443008
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 298, residual is 3,08855700268158
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 299, residual is 3,09638023385381
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 300, residual is 3,10419658854006
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 301, residual is 3,11200649285307
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 302, residual is 3,11981036842146
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 303, residual is 3,12760863238785
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 304, residual is 3,13540169740869
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 305, residual is 3,14318997165572
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 306, residual is 3,150973858819
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 307, residual is 3,15875375811134
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 308, residual is 3,16653006427432
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 309, residual is 3,17430316758548
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 310, residual is 3,18207345386696
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 311, residual is 3,1898413044953
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 312, residual is 3,19760709641251
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 313, residual is 3,20537120213816
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 314, residual is 3,21313398978268
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 315, residual is 3,22089582306159
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 316, residual is 3,22865706131078
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 317, residual is 3,23641805950268
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 318, residual is 3,24417916826337
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 319, residual is 3,25194073389048
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 320, residual is 3,2597030983719
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 321, residual is 3,26746659940535
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 322, residual is 3,27523157041848
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 323, residual is 3,28299834058986
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 324, residual is 3,29076723487048
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 325, residual is 3,29853857400587
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 326, residual is 3,3063126745589
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 327, residual is 3,31408984893297
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 328, residual is 3,32187040539584
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 329, residual is 3,32965464810385
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 330, residual is 3,33744287712664
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 331, residual is 3,34523538847225
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 332, residual is 3,35303247411268
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 333, residual is 3,36083442200971
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 334, residual is 3,36864151614117
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 335, residual is 3,37645403652741
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 336, residual is 3,38427225925819
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 337, residual is 3,39209645651972
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 338, residual is 3,39992689662202
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 339, residual is 3,40776384402645
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 340, residual is 3,4156075593735
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 341, residual is 3,42345829951074
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 342, residual is 3,4313163175209
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 343, residual is 3,43918186275015
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 344, residual is 3,44705518083647
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 345, residual is 3,4549365137382
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 346, residual is 3,46282609976257
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 347, residual is 3,47072417359442
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 348, residual is 3,47863096632496
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 349, residual is 3,48654670548053
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 350, residual is 3,49447161505148
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 351, residual is 3,502405915521
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 352, residual is 3,51034982389407
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 353, residual is 3,51830355372625
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 354, residual is 3,52626731515264
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 355, residual is 3,53424131491669
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 356, residual is 3,54222575639907
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 357, residual is 3,55022083964641
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 358, residual is 3,55822676140009
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 359, residual is 3,5662437151249
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 360, residual is 3,57427189103767
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 361, residual is 3,5823114761358
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 362, residual is 3,59036265422575
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 363, residual is 3,59842560595141
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 364, residual is 3,60650050882237
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 365, residual is 3,6145875372421
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 366, residual is 3,62268686253605
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 367, residual is 3,63079865297956
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 368, residual is 3,63892307382576
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 369, residual is 3,64706028733323
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 370, residual is 3,65521045279362
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 371, residual is 3,66337372655908
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 372, residual is 3,67155026206958
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 373, residual is 3,6797402098801
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 374, residual is 3,68794371768762
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 375, residual is 3,696160930358
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 376, residual is 3,70439198995275
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 377, residual is 3,71263703575551
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 378, residual is 3,72089620429853
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 379, residual is 3,72916962938886
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 380, residual is 3,73745744213447
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 381, residual is 3,74575977097013
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 382, residual is 3,75407674168316
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 383, residual is 3,76240847743902
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 384, residual is 3,77075509880666
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 385, residual is 3,77911672378381
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 386, residual is 3,78749346782197
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 387, residual is 3,79588544385131
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 388, residual is 3,80429276230537
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 389, residual is 3,81271553114552
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 390, residual is 3,82115385588538
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 391, residual is 3,82960783961487
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 392, residual is 3,83807758302427
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 393, residual is 3,84656318442795
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 394, residual is 3,85506473978799
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 395, residual is 3,86358234273761
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 396, residual is 3,8721160846044
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 397, residual is 3,88066605443337
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 398, residual is 3,88923233900984
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 399, residual is 3,89781502288209
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 400, residual is 3,90641418838393
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 401, residual is 3,91502991565695
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 402, residual is 3,9236622826727
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 403, residual is 3,93231136525465
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 404, residual is 3,94097723709992
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 405, residual is 3,94965996980096
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 406, residual is 3,95835963286686
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 407, residual is 3,96707629374468
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 408, residual is 3,97581001784041
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 409, residual is 3,98456086853993
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 410, residual is 3,99332890722965
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 411, residual is 4,00211419331707
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 412, residual is 4,01091678425107
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 413, residual is 4,01973673554214
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 414, residual is 4,02857410078234
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 415, residual is 4,03742893166513
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 416, residual is 4,046301278005
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 417, residual is 4,05519118775699
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 418, residual is 4,06409870703596
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 419, residual is 4,07302388013572
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 420, residual is 4,08196674954807
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 421, residual is 4,0909273559815
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 422, residual is 4,09990573837993
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 423, residual is 4,10890193394111
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 424, residual is 4,11791597813499
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 425, residual is 4,1269479047218
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 426, residual is 4,13599774577012
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 427, residual is 4,14506553167466
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 428, residual is 4,15415129117393
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 429, residual is 4,1632550513678
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 430, residual is 4,1723768377348
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 431, residual is 4,18151667414938
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 432, residual is 4,19067458289894
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 433, residual is 4,19985058470074
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 434, residual is 4,20904469871864
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 435, residual is 4,21825694257975
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 436, residual is 4,22748733239081
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 437, residual is 4,23673588275459
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 438, residual is 4,24600260678601
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 439, residual is 4,25528751612815
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 440, residual is 4,26459062096819
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 441, residual is 4,2739119300531
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 442, residual is 4,28325145070529
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 443, residual is 4,29260918883804
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 444, residual is 4,30198514897085
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 445, residual is 4,31137933424464
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 446, residual is 4,32079174643681
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 447, residual is 4,33022238597616
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 448, residual is 4,33967125195773
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 449, residual is 4,34913834215742
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 450, residual is 4,35862365304657
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 451, residual is 4,36812717980637
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 452, residual is 4,37764891634213
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 453, residual is 4,38718885529751
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 454, residual is 4,39674698806847
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 455, residual is 4,4063233048173
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 456, residual is 4,41591779448635
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 457, residual is 4,42553044481174
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 458, residual is 4,43516124233693
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 459, residual is 4,44481017242618
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 460, residual is 4,45447721927786
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 461, residual is 4,4641623659377
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 462, residual is 4,47386559431191
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 463, residual is 4,48358688518015
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 464, residual is 4,49332621820842
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 465, residual is 4,50308357196188
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 466, residual is 4,51285892391748
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 467, residual is 4,52265225047655
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 468, residual is 4,53246352697728
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 469, residual is 4,54229272770701
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 470, residual is 4,55213982591457
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 471, residual is 4,56200479382239
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 472, residual is 4,57188760263853
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 473, residual is 4,5817882225687
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 474, residual is 4,59170662282803
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 475, residual is 4,60164277165291
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 476, residual is 4,61159663631259
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 477, residual is 4,62156818312077
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 478, residual is 4,63155737744707
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 479, residual is 4,64156418372842
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 480, residual is 4,65158856548029
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 481, residual is 4,66163048530799
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 482, residual is 4,67168990491767
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 483, residual is 4,68176678512737
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 484, residual is 4,69186108587799
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 485, residual is 4,70197276624406
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 486, residual is 4,71210178444456
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 487, residual is 4,72224809785353
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 488, residual is 4,73241166301069
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 489, residual is 4,74259243563194
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 490, residual is 4,75279037061975
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 491, residual is 4,76300542207353
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 492, residual is 4,77323754329986
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 493, residual is 4,78348668682269
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 494, residual is 4,79375280439341
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 495, residual is 4,80403584700087
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 496, residual is 4,81433576488134
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 497, residual is 4,82465250752836
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 498, residual is 4,83498602370253
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 499, residual is 4,84533626144123
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 500, residual is 4,85570316806824
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 501, residual is 4,8660866902033
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 502, residual is 4,87648677377165
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 503, residual is 4,88690336401339
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 504, residual is 4,89733640549288
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 505, residual is 4,90778584210795
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 506, residual is 4,91825161709919
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 507, residual is 4,92873367305903
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 508, residual is 4,93923195194083
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 509, residual is 4,94974639506788
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 510, residual is 4,96027694314234
[SOLVER][12.03.2016 13:44:02] Solving: iteration number 511, residual is 4,97082353625409
